text	site	step_label	domain	source_file	source_type	el_visible	el_width	el_height	el_x	el_y	el_tag	label	Pattern Category	confidence
Drinkware	ajio	landing	indian	step01_landing_20260805_225550.json	json_element	True	80.9124984741211	27.200000762939453	860.0375366210938	1623.2000732421875	A	0	Not Dark Pattern	0.7696432425036468
Dinnerware	ajio	landing	indian	step01_landing_20260805_225550.json	json_element	True	86.23750305175781	27.200000762939453	948.9500122070312	1623.2000732421875	A	0	Not Dark Pattern	0.7696432425036468
Barware	ajio	landing	indian	step01_landing_20260805_225550.json	json_element	True	70.25	27.200000762939453	1043.1875	1623.2000732421875	A	0	Not Dark Pattern	0.7696432425036468
Tableware	ajio	landing	indian	step01_landing_20260805_225550.json	json_element	True	79.4000015258789	27.200000762939453	159.8249969482422	1658.4000244140625	A	0	Not Dark Pattern	0.7696432425036468
Showpieces Figurines	ajio	landing	indian	step01_landing_20260805_225550.json	json_element	True	135.2624969482422	27.200000762939453	473.3500061035156	1658.4000244140625	A	0	Not Dark Pattern	0.7696432425036468
Stationery Organisers	ajio	landing	indian	step01_landing_20260805_225550.json	json_element	True	133.6999969482422	27.200000762939453	616.6124877929688	1658.4000244140625	A	0	Not Dark Pattern	0.7696432425036468
Gardening Planters	ajio	landing	indian	step01_landing_20260805_225550.json	json_element	True	121.9124984741211	27.200000762939453	857.5875244140625	1658.4000244140625	A	0	Not Dark Pattern	0.7696432425036468
Lighting	ajio	landing	indian	step01_landing_20260805_225550.json	json_element	True	70.9375	27.200000762939453	1110.0750732421875	1658.4000244140625	A	0	Not Dark Pattern	0.7978163191230947
Mirrors	ajio	landing	indian	step01_landing_20260805_225550.json	json_element	True	66.26250457763672	27.200000762939453	16.0	1693.5999755859375	A	0	Not Dark Pattern	0.7696432425036468
Photo Frames	ajio	landing	indian	step01_landing_20260805_225550.json	json_element	True	95.9375	27.200000762939453	90.26250457763672	1693.5999755859375	A	0	Not Dark Pattern	0.7490397256100363
Vases	ajio	landing	indian	step01_landing_20260805_225550.json	json_element	True	56.9375	27.200000762939453	194.1999969482422	1693.5999755859375	A	0	Not Dark Pattern	0.7696432425036468
Table Accents	ajio	landing	indian	step01_landing_20260805_225550.json	json_element	True	97.07500457763672	27.200000762939453	259.13751220703125	1693.5999755859375	A	0	Not Dark Pattern	0.7417324081762194
Furniture	ajio	landing	indian	step01_landing_20260805_225550.json	json_element	True	74.26250457763672	27.200000762939453	935.3624877929688	1693.5999755859375	A	0	Not Dark Pattern	0.7696432425036468
Living Room Study	ajio	landing	indian	step01_landing_20260805_225550.json	json_element	True	124.95000457763672	27.200000762939453	1017.625	1693.5999755859375	A	0	Not Dark Pattern	0.7927507591035112
Bed Room	ajio	landing	indian	step01_landing_20260805_225550.json	json_element	True	81.2750015258789	27.200000762939453	1150.5750732421875	1693.5999755859375	A	0	Not Dark Pattern	0.771860131256578
Dining	ajio	landing	indian	step01_landing_20260805_225550.json	json_element	True	62.9375	27.200000762939453	16.0	1728.800048828125	A	0	Not Dark Pattern	0.7696432425036468
Mattresses	ajio	landing	indian	step01_landing_20260805_225550.json	json_element	True	80.92500305175781	27.200000762939453	86.9375	1728.800048828125	A	0	Not Dark Pattern	0.7696432425036468
Home Essentials	ajio	landing	indian	step01_landing_20260805_225550.json	json_element	True	109.92500305175781	27.200000762939453	275.7875061035156	1728.800048828125	A	0	Not Dark Pattern	0.7896571221192215
House Keeping	ajio	landing	indian	step01_landing_20260805_225550.json	json_element	True	103.92500305175781	27.200000762939453	393.7124938964844	1728.800048828125	A	0	Not Dark Pattern	0.7903751717200692
Juicers	ajio	landing	indian	step01_landing_20260805_225550.json	json_element	True	62.92499923706055	27.200000762939453	637.5499877929688	1728.800048828125	A	0	Not Dark Pattern	0.7696432425036468
Mixer Grinders	ajio	landing	indian	step01_landing_20260805_225550.json	json_element	True	103.92500305175781	27.200000762939453	708.4750366210938	1728.800048828125	A	0	Not Dark Pattern	0.7696432425036468
Food Processors	ajio	landing	indian	step01_landing_20260805_225550.json	json_element	True	108.61250305175781	27.200000762939453	820.4000244140625	1728.800048828125	A	0	Not Dark Pattern	0.7992241854484549
Grills Presses Toasters	ajio	landing	indian	step01_landing_20260805_225550.json	json_element	True	137.875	27.200000762939453	937.0125122070312	1728.800048828125	A	0	Not Dark Pattern	0.7696432425036468
Microwave Oven	ajio	landing	indian	step01_landing_20260805_225550.json	json_element	True	113.23750305175781	27.200000762939453	1082.8875732421875	1728.800048828125	A	0	Not Dark Pattern	0.7696432425036468
Food Makers	ajio	landing	indian	step01_landing_20260805_225550.json	json_element	True	93.26250457763672	27.200000762939453	103.26250457763672	1764.0	A	0	Not Dark Pattern	0.7992241854484549
Rice Cookers	ajio	landing	indian	step01_landing_20260805_225550.json	json_element	True	94.5875015258789	27.200000762939453	204.52500915527344	1764.0	A	0	Not Dark Pattern	0.7696432425036468
Electric Kettles	ajio	landing	indian	step01_landing_20260805_225550.json	json_element	True	103.9000015258789	27.200000762939453	307.1125183105469	1764.0	A	0	Not Dark Pattern	0.7613695166004895
Egg Boilers	ajio	landing	indian	step01_landing_20260805_225550.json	json_element	True	86.5999984741211	27.200000762939453	419.01251220703125	1764.0	A	0	Not Dark Pattern	0.7696432425036468
Cooktops	ajio	landing	indian	step01_landing_20260805_225550.json	json_element	True	75.61250305175781	27.200000762939453	622.6375122070312	1764.0	A	0	Not Dark Pattern	0.7696432425036468
sarees	ajio	landing	indian	step01_landing_20260805_225550.json	json_element	True	31.762500762939453	14.40000057220459	921.2250366210938	2247.0	A	0	Not Dark Pattern	0.7696432425036468
POPULAR BRANDS	ajio	landing	indian	step01_landing_20260805_225550.txt	txt_body							0	Not Dark Pattern	0.7276386403129618
BEAUTY	ajio	landing	indian	step01_landing_20260805_225550.txt	txt_body							0	Not Dark Pattern	0.7516443336133749
KIDS	ajio	landing	indian	step01_landing_20260805_225550.txt	txt_body							0	Not Dark Pattern	0.7696432425036468
TECH & GADGETS	ajio	landing	indian	step01_landing_20260805_225550.txt	txt_body							0	Not Dark Pattern	0.7696432425036468
Online Shopping on AJIO	ajio	landing	indian	step01_landing_20260805_225550.txt	txt_body							0	Not Dark Pattern	0.7239467874834595
Online shopping has transformed the way people shop for fashion, lifestyle products and everyday essentials. Now, with access to thousands of styles in clothes, shoes, accessories, beauty and home, shoppers can find the latest trends from the comfort of home. One of the best online shopping sites in India, AJIO, brings to you trendy fashion, top-notch brands, exclusive collections and alluring offers. AJIO offers a seamless shopping experience that caters to every lifestyle, from casuals to occasion wear, beauty essentials to home products.	ajio	landing	indian	step01_landing_20260805_225550.txt	txt_body							0	Not Dark Pattern	0.7519827801073616
Explore the Latest Fashion Trends on AJIO	ajio	landing	indian	step01_landing_20260805_225550.txt	txt_body							0	Not Dark Pattern	0.7959908794072461
Exclusive App Offers and Discounts	ajio	landing	indian	step01_landing_20260805_225550.txt	txt_body							0	Not Dark Pattern	0.7094580816854255
AJIO App users can avail of additional discounts through the app-exclusive offers. New customers can receive an extra 25% app-exclusive discount on 1st order and unlock up to 15% app-exclusive discount on select styles and collections. AJIO is a go-to shop for fashion lovers with offers and hassle-free returns, safe payment options and rapid delivery across India.	ajio	landing	indian	step01_landing_20260805_225550.txt	txt_body							0	Not Dark Pattern	0.6788339439792903
Trending Men’s Fashion for Every Occasion	ajio	landing	indian	step01_landing_20260805_225550.txt	txt_body							0	Not Dark Pattern	0.7797131174746172
AJIO has a wide range of men's fashion that is supposed to make your wardrobe more flexible and comfortable. Be it a classic item or something more work appropriate, or even something with a street vibe or a festive outfit, the platform has something for everyone. Men can choose from printed, striped, checked, oversized, slim-fit, and formal shirts that can be worn in the office, casual outings, and smart-casual clothes.	ajio	landing	indian	step01_landing_20260805_225550.txt	txt_body							0	Not Dark Pattern	0.7828579537002136
Plus, AJIO has men’s t-shirts in trendy styles like graphic print, polo, oversized, solid colour, and sporty style, for casual, everyday wear that’s comfortable but still cool. They can be worn by men in stylish slim fit, straight fit, relaxed fit, baggy and tapered for a casual and semi-casual look. The men’s section has a variety of joggers, trousers, hoodies, jackets, ethnic wear, sneakers, loafers, backpacks, belts, watches and grooming essentials from the best Indian and international brands apart from clothes. From casual to streetwear, AJIO has everything to cater to every wearer and every event.	ajio	landing	indian	step01_landing_20260805_225550.txt	txt_body							0	Not Dark Pattern	0.7961684473978358
Ethnic fashion is one of the most sought-after categories of this platform. Women can try beautiful kurtis for women in floral, embroidered, straight line, A-line and festive designs that can be worn on everyday and even on celebrations. AJIO has women’s fashion kurtas that are designed with lightweight materials and contemporary styles that break the comfort-ethnicity equation.	ajio	landing	indian	step01_landing_20260805_225550.txt	txt_body							0	Not Dark Pattern	0.7940687117287755
Stylish and Comfortable Kidswear Collections	ajio	landing	indian	step01_landing_20260805_225550.txt	txt_body							0	Not Dark Pattern	0.7923880912039204
AJIO has fun, practical and comfortable designs for little boys, girls and babies in its kidswear collection. The genre includes stylish outfits that can be worn to school, for play, on trips, at events and daily outings. The soft fabrics and active lifestyle make the T-shirts, shirts, dresses, jeans, shorts, ethnic wear, co-ord sets, jackets and sleepwear comfortable and easy to wear, and parents can buy these for their kids.	ajio	landing	indian	step01_landing_20260805_225550.txt	txt_body							0	Not Dark Pattern	0.7861476355376096
Upgrade Your Living Space with Home Essentials	ajio	landing	indian	step01_landing_20260805_225550.txt	txt_body							0	Not Dark Pattern	0.7446238378409433
Main content	amazon_in	product	indian	step02_product_20260805_150641.json	json_element	True	87.57500457763672	21.600000381469727	-9968.0	54.79999923706055	A	0	Not Dark Pattern	0.7795397418151235
Results	amazon_in	product	indian	step02_product_20260805_150641.json	json_element	True	49.35000228881836	21.600000381469727	-9968.0	78.80000305175781	A	0	Not Dark Pattern	0.7416269937496806
"Cart
shift
+
alt
+
C"	amazon_in	product	indian	step02_product_20260805_150641.json	json_element	True	353.5874938964844	41.0	-9966.0	202.0	A	0	Not Dark Pattern	0.5833443119563967
"Orders
shift
+
alt
+
O"	amazon_in	product	indian	step02_product_20260805_150641.json	json_element	True	353.5874938964844	41.0	-9966.0	292.0	A	0	Not Dark Pattern	0.7347850802684609
"Deliver to Rohin
Mumbai 400051‌"	amazon_in	product	indian	step02_product_20260805_150641.json	json_element	True	142.60000610351562	50.0	142.72500610351562	-528.6000366210938	A	0	Not Dark Pattern	0.6548597763514216
"0
Cart"	amazon_in	product	indian	step02_product_20260805_150641.json	json_element	True	84.0	50.0	1169.800048828125	-528.6000366210938	A	0	Not Dark Pattern	0.5833443119563967
Create a Wish List	amazon_in	product	indian	step02_product_20260805_150641.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7854656221554164
Wish from Any Website	amazon_in	product	indian	step02_product_20260805_150641.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.5910293444747766
Discover Your Style	amazon_in	product	indian	step02_product_20260805_150641.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7024643589263555
Explore Showroom	amazon_in	product	indian	step02_product_20260805_150641.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7804441450236735
Switch Accounts	amazon_in	product	indian	step02_product_20260805_150641.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Sign Out	amazon_in	product	indian	step02_product_20260805_150641.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7562786727353743
Your Account	amazon_in	product	indian	step02_product_20260805_150641.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7755560235610423
Your Orders	amazon_in	product	indian	step02_product_20260805_150641.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.6578602941137652
Your Wish List	amazon_in	product	indian	step02_product_20260805_150641.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7108354499478449
Keep shopping for	amazon_in	product	indian	step02_product_20260805_150641.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.6987229078473531
Your Recommendations	amazon_in	product	indian	step02_product_20260805_150641.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.6165892502774699
Your Prime Membership	amazon_in	product	indian	step02_product_20260805_150641.json	json_element	False	0.0	0.0	0.0	0.0	A	1	Obstruction	0.2864916138728102
Your Prime Video	amazon_in	product	indian	step02_product_20260805_150641.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.6165892502774699
Your Subscribe & Save Items	amazon_in	product	indian	step02_product_20260805_150641.json	json_element	False	0.0	0.0	0.0	0.0	A	1	Misdirection	0.4786047674521701
Memberships & Subscriptions	amazon_in	product	indian	step02_product_20260805_150641.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Your Seller Account	amazon_in	product	indian	step02_product_20260805_150641.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7658213326782883
Content Library	amazon_in	product	indian	step02_product_20260805_150641.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7795397418151235
Your Music Library	amazon_in	product	indian	step02_product_20260805_150641.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.6165892502774699
Register for a free Business Account	amazon_in	product	indian	step02_product_20260805_150641.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.6354158231117508
Rufus	amazon_in	product	indian	step02_product_20260805_150641.json	json_element	True	71.38750457763672	23.0	76.4124984741211	-465.6000061035156	BUTTON	0	Not Dark Pattern	0.7696432425036468
Fresh	amazon_in	product	indian	step02_product_20260805_150641.json	json_element	True	43.900001525878906	28.0	159.8000030517578	-468.6000061035156	A	0	Not Dark Pattern	0.7800937786224491
Prime Video	amazon_in	product	indian	step02_product_20260805_150641.json	json_element	True	87.0875015258789	28.0	221.6999969482422	-468.6000061035156	A	0	Not Dark Pattern	0.7696432425036468
Sell	amazon_in	product	indian	step02_product_20260805_150641.json	json_element	True	33.375	28.0	318.7875061035156	-468.6000061035156	A	0	Not Dark Pattern	0.7484429335455178
Amazon Pay	amazon_in	product	indian	step02_product_20260805_150641.json	json_element	True	87.9749984741211	28.0	445.1499938964844	-468.6000061035156	A	0	Not Dark Pattern	0.633750106325361
Buy Again	amazon_in	product	indian	step02_product_20260805_150641.json	json_element	True	73.57500457763672	28.0	543.125	-468.6000061035156	A	0	Not Dark Pattern	0.7560208617013919
